user_id,vehicle_model,battery_capacity_kwh,charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed_kwh,charging_duration_hours,charging_rate_kw,charging_cost_usd,time_of_day,day_of_week,state_of_charge_start,state_of_charge_end,distance_driven_since_last_chargekm,temperature_c,vehicle_age_years,charger_type,user_type
User_101,BMW i3,77.2989452886,Station_228,San Francisco,2024-01-05 04:00:00,2024-01-05 07:53:00,71.4776485322,0.6525822263000001,25.6037993318,11.363775646,Morning,Sunday,27.5750100344,53.7880252461,197.6456759227,28.9767709297,3.0,DC Fast Charger,Casual Driver
User_102,Tesla Model 3,100.0,Station_405,San Francisco,2024-01-05 05:00:00,2024-01-05 06:12:00,74.1536601595,4.1230643956,31.2774294857,26.0001563978,Morning,Wednesday,12.9569880176,52.9899670963,91.3848409503,35.7931536167,0.0,DC Fast Charger,Long-Distance Traveler
User_103,BMW i3,75.0,Station_126,Chicago,2024-01-05 06:00:00,2024-01-05 08:28:00,46.7755104735,3.1185084419,32.0800523946,18.5884041065,Morning,Wednesday,77.5237572294,56.7314103701,246.2228512698,27.2669456222,4.0,Level 2,Long-Distance Traveler
User_104,Nissan Leaf,95.1536577702,Station_444,New York,2024-01-05 07:00:00,2024-01-05 07:52:00,8.4696438005,1.956178168,16.0193428037,31.2383975737,Night,Thursday,84.3995345936,73.566862016,297.5524474555,22.171767697,1.0,Level 2,Long-Distance Traveler
User_105,Tesla Model 3,85.0,Station_209,New York,2024-01-05 08:00:00,2024-01-05 11:04:00,61.6974386698,2.5255130371,30.7839968182,22.4871202712,Evening,Sunday,84.2736568755,57.2211543132,208.6484695678,28.3121567105,6.0,Level 2,Commuter
User_106,Hyundai Kona,62.0,Station_97,San Francisco,2024-01-05 09:00:00,2024-01-05 12:35:00,41.2641550524,3.6044547433,29.0816909278,29.0162691454,Night,Sunday,64.4193667614,73.237189215,268.5152777526,19.6365315667,6.0,DC Fast Charger,Long-Distance Traveler
User_107,Chevy Bolt,85.0,Station_74,Chicago,2024-01-05 10:00:00,2024-01-05 11:06:00,6.5039532338,1.4878000864,35.9347678203,35.2418593646,Afternoon,Wednesday,67.5182997742,57.3499523582,204.7682813823,35.9597429475,6.0,DC Fast Charger,Long-Distance Traveler
User_108,BMW i3,147.3953543408,Station_115,San Francisco,2024-01-05 11:00:00,2024-01-05 13:43:00,65.893183622,3.1462506358,24.8321322375,11.0376731445,Evening,Tuesday,27.3811959752,64.7014935277,74.9233110639,13.4196295586,6.0,Level 1,Long-Distance Traveler
User_109,Chevy Bolt,50.0,Station_191,San Francisco,2024-01-05 12:00:00,2024-01-05 13:34:00,13.262909019,3.0690152271,47.6704706405,32.9093054119,Afternoon,Thursday,24.9989496378,90.0200010642,220.673855707,31.8733344711,3.0,DC Fast Charger,Commuter
User_110,Chevy Bolt,85.0,Station_495,Los Angeles,2024-01-05 13:00:00,2024-01-05 15:43:00,42.6914053796,3.2925765166,49.8787086123,13.2839759089,Night,Sunday,59.849187213,56.2941619478,137.1372568951,0.0341271451,5.0,Level 1,Long-Distance Traveler
User_111,Tesla Model 3,62.0,Station_170,Los Angeles,2024-01-05 14:00:00,2024-01-05 17:27:00,27.4259509707,0.9111517910000001,32.1650154943,19.7813863568,Evening,Tuesday,74.6471669124,10.0800743261,216.0702778231,-4.1532030875,5.0,Level 1,Long-Distance Traveler
User_112,Chevy Bolt,100.0,Station_307,Chicago,2024-01-05 15:00:00,2024-01-05 15:51:00,7.3584466294,2.4307933708,11.4804858626,13.7867963554,Afternoon,Monday,77.4899030872,71.628015026,166.6739669864,-7.8113486018,5.0,Level 2,Commuter
User_113,Hyundai Kona,100.0,Station_448,Houston,2024-01-05 16:00:00,2024-01-05 18:14:00,36.1372689953,2.4493464545,36.3770757936,7.8709178699,Night,Sunday,48.612193465,95.8311993566,48.1169806913,32.3073382897,1.0,DC Fast Charger,Casual Driver
User_114,Chevy Bolt,85.0,Station_204,Los Angeles,2024-01-05 17:00:00,2024-01-05 18:57:00,29.1695295365,1.8374020258,28.5045645414,9.1641480801,Evening,Saturday,64.0683790102,83.7885426087,241.9981706616,42.7396610526,5.0,DC Fast Charger,Long-Distance Traveler
User_115,Tesla Model 3,85.0,Station_56,Houston,2024-01-05 18:00:00,2024-01-05 21:02:00,43.4453789766,1.4058899107,25.6037993318,34.6751451417,Morning,Friday,55.7056201245,52.8083082272,38.1990110377,19.869528952,5.0,Level 1,Casual Driver
User_116,Hyundai Kona,100.0,Station_208,New York,2024-01-05 19:00:00,2024-01-05 21:34:00,26.8691096121,2.4636849383,12.0518366282,17.5415952916,Morning,Monday,28.1798472947,54.562401345,289.5682377267,7.7913793522,3.0,Level 1,Long-Distance Traveler
User_117,Nissan Leaf,85.0,Station_41,Los Angeles,2024-01-05 20:00:00,2024-01-05 21:48:00,17.933479173,2.782209566,25.5841684158,25.4974424423,Morning,Saturday,29.9513219512,76.8758868473,104.3978667139,38.3635811172,7.0,DC Fast Charger,Commuter
User_118,Chevy Bolt,50.0,Station_32,Los Angeles,2024-01-05 21:00:00,2024-01-05 22:59:00,60.471626349,3.1882589503,25.6037993318,15.8857051526,Afternoon,Saturday,74.5395794778,79.3651156631,84.3756303898,32.8361785836,2.0,Level 1,Casual Driver
User_119,Tesla Model 3,50.0,Station_15,Chicago,2024-01-05 22:00:00,2024-01-06 01:49:00,17.7047374724,3.4625715408,19.7136799378,19.9151242898,Afternoon,Tuesday,47.806234791,79.3715143443,258.6456706567,-9.3453752151,7.0,DC Fast Charger,Commuter
User_120,Nissan Leaf,63.0963166534,Station_62,Houston,2024-01-05 23:00:00,2024-01-06 00:20:00,47.7140959012,1.1768393082,25.6037993318,15.3525265322,Night,Wednesday,49.5376026236,57.9374596636,214.4674793692,34.2780811867,1.0,DC Fast Charger,Casual Driver
User_121,Nissan Leaf,85.0,Station_155,Los Angeles,2024-01-06 00:00:00,2024-01-06 03:25:00,71.1852646207,1.4256525514,10.299799724,5.1386641995,Morning,Friday,36.8840837,73.96777838,276.222492498,-4.8089197372,6.0,Level 1,Commuter
User_122,BMW i3,75.0,Station_284,Los Angeles,2024-01-06 01:00:00,2024-01-06 03:11:00,39.6443903154,1.9257418407,13.798289111,6.9652658909,Afternoon,Wednesday,20.4174485395,57.5019882145,152.2598669908,22.5720115791,6.0,Level 2,Casual Driver
User_123,Hyundai Kona,62.0,Station_209,Chicago,2024-01-06 02:00:00,2024-01-06 05:47:00,24.8487128749,3.3183683044,32.2357466784,19.9129842285,Morning,Wednesday,60.6678280151,53.9263845796,260.707313636,11.2034648415,3.0,DC Fast Charger,Casual Driver
User_124,Chevy Bolt,50.0,Station_320,Chicago,2024-01-06 03:00:00,2024-01-06 05:15:00,7.5159403559,3.4168695994,10.6213858904,34.7608083353,Night,Sunday,61.7628019654,83.2078014745,126.591837485,9.7912426809,6.0,Level 1,Casual Driver
User_125,Tesla Model 3,75.0,Station_494,Houston,2024-01-06 04:00:00,2024-01-06 07:42:00,64.4190492851,3.1900131034,24.6216511834,28.9987433058,Evening,Friday,49.1738452413,62.3418603508,230.4942717579,25.3204756984,2.0,Level 1,Long-Distance Traveler
User_126,BMW i3,85.0,Station_187,New York,2024-01-06 05:00:00,2024-01-06 06:29:00,6.189015903,1.2918547117,19.7153504909,20.8631130438,Afternoon,Friday,34.6002219571,101.6760986535,275.7419041709,5.7273564897,1.0,Level 1,Casual Driver
User_127,Hyundai Kona,100.0,Station_498,New York,2024-01-06 06:00:00,2024-01-06 07:15:00,37.787903717,3.6238982689,35.9959370444,29.1176016952,Afternoon,Monday,88.038759468,61.0747426164,66.0021303207,-0.3253394685,1.0,DC Fast Charger,Casual Driver
User_128,BMW i3,85.0,Station_442,San Francisco,2024-01-06 07:00:00,2024-01-06 08:05:00,9.1512341914,2.5787324461,34.0460409271,27.6661281476,Evening,Tuesday,71.4509703692,50.0199092846,223.09734896,-1.0923334377,1.7502994072,DC Fast Charger,Long-Distance Traveler
User_129,Hyundai Kona,93.2737806661,Station_130,Los Angeles,2024-01-06 08:00:00,2024-01-06 11:35:00,15.6605640198,3.1406501625,7.7021878491999995,32.1366629306,Afternoon,Wednesday,30.8832266646,51.4808929109,202.1415517669,29.5390634402,2.0,DC Fast Charger,Long-Distance Traveler
User_130,Hyundai Kona,50.0,Station_127,Houston,2024-01-06 09:00:00,2024-01-06 12:53:00,35.5536709339,3.5367541152,45.8556971964,23.3679304802,Night,Tuesday,85.4904525307,74.6605719786,275.5742741079,26.1334067981,4.0,Level 1,Commuter
User_131,Chevy Bolt,100.0,Station_292,Los Angeles,2024-01-06 10:00:00,2024-01-06 13:15:00,47.5274587626,3.8048996388000003,14.3281755253,31.0985914708,Afternoon,Tuesday,59.9329964726,81.1839820441,139.3837269233,18.9798229373,3.0,Level 2,Commuter
User_132,Hyundai Kona,100.0,Station_114,Houston,2024-01-06 11:00:00,2024-01-06 11:40:00,36.6165686164,3.3580146468,27.3211469397,11.5848692282,Afternoon,Sunday,66.5551178337,56.2371539069,69.2338700813,24.5230387729,7.0,Level 2,Long-Distance Traveler
User_133,BMW i3,50.0,Station_199,Houston,2024-01-06 12:00:00,2024-01-06 12:41:00,65.4871959579,2.0662813799,37.5772895606,31.1450205149,Evening,Thursday,42.8353512271,83.7093705404,102.2390726779,17.5227276716,6.0,DC Fast Charger,Long-Distance Traveler
User_134,Hyundai Kona,85.0,Station_13,Houston,2024-01-06 13:00:00,2024-01-06 16:19:00,33.8871970829,3.6256048533,18.604260904,24.4683203995,Night,Monday,40.1407474661,63.3476003769,267.8436816447,-4.160747933,2.7782465659,DC Fast Charger,Long-Distance Traveler
User_135,Chevy Bolt,48.4695985605,Station_271,Los Angeles,2024-01-06 14:00:00,2024-01-06 15:08:00,47.2900273919,3.2947308673,15.4089797594,46.2702720137,Morning,Wednesday,28.2050128943,50.6403666315,277.4934201283,7.1228470438,7.0,DC Fast Charger,Long-Distance Traveler
User_136,Chevy Bolt,100.0,Station_89,Chicago,2024-01-06 15:00:00,2024-01-06 18:48:00,48.4875678711,0.5639379356,16.7597674265,7.6004488383,Morning,Saturday,35.8890374201,90.8523127202,103.9116506421,0.5341116925,7.0,Level 2,Long-Distance Traveler
User_137,BMW i3,75.0,Station_215,Los Angeles,2024-01-06 16:00:00,2024-01-06 18:48:00,15.0101659462,0.6486756832,13.762568584,13.7261232282,Evening,Friday,84.2361803973,77.857820981,220.2005623988,19.9856367317,6.0,Level 2,Commuter
User_138,Nissan Leaf,85.0,Station_444,Houston,2024-01-06 17:00:00,2024-01-06 18:05:00,30.0651389024,1.2674299556,35.8711211281,35.038634446,Night,Friday,13.9483234559,93.5984743638,122.7647596655,33.0181712965,1.0,DC Fast Charger,Long-Distance Traveler
User_139,Nissan Leaf,85.0,Station_278,San Francisco,2024-01-06 18:00:00,2024-01-06 19:21:00,74.1064501157,2.9654194046,32.2909108315,25.6631843164,Evening,Tuesday,33.4397525529,86.9043998394,179.5885266557,14.1232224582,4.0,Level 1,Long-Distance Traveler
User_140,Hyundai Kona,62.0,Station_447,New York,2024-01-06 19:00:00,2024-01-06 20:00:00,66.1515967892,3.0623442944,50.1705859455,36.2987122526,Evening,Monday,75.485802344,56.1213649278,46.8129039629,32.2927461179,1.0,Level 2,Commuter
User_141,Tesla Model 3,100.0,Station_474,Houston,2024-01-06 20:00:00,2024-01-06 21:02:00,47.3774393732,1.299527036,48.1603346331,28.1148549851,Morning,Monday,23.6367623157,68.0581701136,152.2598669908,8.5116303971,4.0,DC Fast Charger,Casual Driver
User_142,Hyundai Kona,62.0,Station_481,San Francisco,2024-01-06 21:00:00,2024-01-06 23:50:00,45.9929613721,2.8457057027,30.6035280993,23.6132803094,Night,Wednesday,34.8696093774,77.6365935295,108.6606451982,3.8499140007,6.0,Level 2,Commuter
User_143,BMW i3,75.0,Station_203,Chicago,2024-01-06 22:00:00,2024-01-07 00:55:00,48.2878719968,2.0735530969,34.388042437,30.2367588061,Night,Wednesday,61.8669056122,92.6881502062,208.754577701,-8.0363094293,6.0,Level 1,Commuter
User_144,BMW i3,50.0,Station_74,Houston,2024-01-06 23:00:00,2024-01-07 02:18:00,78.6934192244,2.8560625647,36.5625563685,7.6396013111,Evening,Tuesday,38.1906207285,82.4344892275,17.2415972035,12.7379245542,7.0,Level 1,Long-Distance Traveler
User_145,BMW i3,93.0948695507,Station_25,San Francisco,2024-01-07 00:00:00,2024-01-07 01:27:00,68.0300248617,1.5169722905,16.3955168012,18.969875802,Morning,Tuesday,50.7002474101,60.7459906174,148.0864323283,34.7928212861,0.0,Level 2,Casual Driver
User_146,BMW i3,85.0,Station_101,Houston,2024-01-07 01:00:00,2024-01-07 04:33:00,40.2483825993,3.6354898995,33.7322642643,17.2431150816,Night,Tuesday,45.0273134019,77.8028797122,28.4546819276,38.9681360095,6.0,DC Fast Charger,Commuter
User_147,BMW i3,100.0,Station_176,Los Angeles,2024-01-07 02:00:00,2024-01-07 05:01:00,74.280734845,1.0613444685,41.3418012426,12.8865054215,Evening,Thursday,66.0051337995,82.7127230383,35.4798691907,4.7618554674,7.0,Level 2,Casual Driver
User_148,Chevy Bolt,85.0,Station_427,San Francisco,2024-01-07 03:00:00,2024-01-07 06:50:00,42.6914053796,3.8843298732,38.8701291904,20.2619890681,Afternoon,Monday,20.2183551535,99.5282437446,246.410212069,7.4649521375,1.0,DC Fast Charger,Commuter
User_149,Nissan Leaf,50.0,Station_117,Los Angeles,2024-01-07 04:00:00,2024-01-07 06:37:00,74.9480796915,2.0192284142,43.620201587,31.5844461227,Morning,Tuesday,72.3375426698,62.4546427228,127.910830554,12.2647031969,5.0,Level 2,Long-Distance Traveler
User_150,BMW i3,100.0,Station_166,Los Angeles,2024-01-07 05:00:00,2024-01-07 06:00:00,52.8841302989,1.2769826576,35.5259616287,7.9534941803,Night,Sunday,30.5953596098,76.0282698071,186.8140685809,19.1892809235,0.0,Level 1,Commuter
User_151,Tesla Model 3,50.0,Station_41,San Francisco,2024-01-07 06:00:00,2024-01-07 07:24:00,34.9698883716,2.4966027035,19.6515444967,16.5280021376,Night,Monday,36.7326180678,69.4076144044,249.0598375991,9.5984911871,4.0,Level 2,Commuter
User_152,Tesla Model 3,85.0,Station_429,New York,2024-01-07 07:00:00,2024-01-07 07:39:00,55.9175631673,2.5532165954,6.6388071426,25.5718724807,Night,Saturday,46.8696164187,67.9593776708,179.0935734839,15.1693148409,6.0,DC Fast Charger,Commuter
User_153,Tesla Model 3,62.0,Station_344,San Francisco,2024-01-07 08:00:00,2024-01-07 11:37:00,76.5980120537,3.3208353893,31.5972048305,19.34114104,Morning,Friday,69.313591269,92.6913603916,290.988476987,31.24889263,3.0,DC Fast Charger,Casual Driver
User_154,Tesla Model 3,100.0,Station_424,New York,2024-01-07 09:00:00,2024-01-07 11:39:00,20.2559751649,1.3517035922,3.0234852825,31.8860839339,Evening,Friday,79.6498850729,88.2370195702,32.008037092,36.5450639791,0.0,Level 1,Casual Driver
User_155,Chevy Bolt,50.0,Station_366,Houston,2024-01-07 10:00:00,2024-01-07 10:44:00,56.0687909463,3.2543625444,28.1685336542,7.9642974055,Afternoon,Monday,75.6314682399,55.8227377929,219.4318970566,7.1094358122,4.0,DC Fast Charger,Long-Distance Traveler
User_156,Tesla Model 3,62.0,Station_120,Houston,2024-01-07 11:00:00,2024-01-07 11:32:00,65.0497956144,3.4368202453,22.5594518061,20.797679632,Night,Saturday,83.5872819191,80.0421189828,188.0781767225,25.3442938475,3.0,DC Fast Charger,Casual Driver
User_157,BMW i3,85.0,Station_97,San Francisco,2024-01-07 12:00:00,2024-01-07 13:12:00,42.6914053796,2.7191063741,9.9523383904,11.7544937076,Morning,Friday,20.1554025271,87.843987624,81.3871134093,37.8425210609,3.0,Level 1,Casual Driver
User_158,Hyundai Kona,50.870617077,Station_145,Houston,2024-01-07 13:00:00,2024-01-07 16:08:00,23.5712815381,0.8419612389000001,49.7837190339,21.9964080473,Night,Friday,51.0715257268,79.0024329668,267.3473926243,-3.0896176819,3.0,DC Fast Charger,Casual Driver
User_159,Tesla Model 3,62.0,Station_216,Chicago,2024-01-07 14:00:00,2024-01-07 17:47:00,42.6914053796,1.9925427835,21.7401897782,8.6103431268,Evening,Friday,45.192835513,52.9361467187,56.9041736224,38.5866480012,3.0,DC Fast Charger,Long-Distance Traveler
User_160,Chevy Bolt,100.0,Station_229,Los Angeles,2024-01-07 15:00:00,2024-01-07 16:36:00,41.0891113606,5.2203593752,7.8541822263,37.3705959032,Afternoon,Wednesday,10.7143950701,64.1598002904,35.4390247539,-2.5608008235,6.644424525,Level 2,Long-Distance Traveler
User_161,Chevy Bolt,58.0121306964,Station_313,Los Angeles,2024-01-07 16:00:00,2024-01-07 17:25:00,48.9984745831,3.7364814722,2.5609434337,15.9295347047,Night,Saturday,15.6005154328,98.0022420584,85.0972668232,15.5637103328,6.0,Level 2,Long-Distance Traveler
User_162,Tesla Model 3,85.0,Station_130,New York,2024-01-07 17:00:00,2024-01-07 18:32:00,10.277608093,2.3616183518,45.6866917956,7.0536794299,Morning,Wednesday,27.8400144831,52.2055079747,39.275940257,35.0940587653,1.8034882416,Level 2,Long-Distance Traveler
User_163,Hyundai Kona,85.0,Station_352,Houston,2024-01-07 18:00:00,2024-01-07 21:52:00,45.5739676646,3.2658556657,11.0898269964,34.0291524234,Evening,Monday,45.7060601954,87.2324120478,217.5899277259,-9.0904683586,1.0,Level 2,Commuter
User_164,Tesla Model 3,62.0,Station_377,New York,2024-01-07 19:00:00,2024-01-07 19:44:00,69.1055463944,3.2751936598,22.9862155378,9.3574354574,Afternoon,Monday,58.584723275900004,62.9625820351,101.3750717379,1.4966651776,1.0,Level 2,Long-Distance Traveler
User_165,Chevy Bolt,102.9494942831,Station_318,Los Angeles,2024-01-07 20:00:00,2024-01-07 22:18:00,37.7645027418,3.397770137,32.7331515915,26.2204115286,Morning,Thursday,74.6825340618,64.6471056714,156.4170174204,2.2243935280000002,6.0,Level 2,Long-Distance Traveler
User_166,Nissan Leaf,85.0,Station_472,Los Angeles,2024-01-07 21:00:00,2024-01-07 23:25:00,14.4956870272,2.5461292584,21.2449149348,30.8744672848,Night,Wednesday,30.7579703173,56.5113973179,119.3566329693,-5.5987985405,0.6749470228000001,Level 2,Commuter
User_167,BMW i3,75.0,Station_137,Houston,2024-01-07 22:00:00,2024-01-08 00:01:00,54.6408791034,3.2496621391,19.7094884925,18.8438606726,Morning,Monday,27.0170635961,85.5367589344,130.5519629506,12.629501277,5.0,Level 1,Commuter
User_168,Chevy Bolt,75.0,Station_324,Chicago,2024-01-07 23:00:00,2024-01-08 01:47:00,67.8911905269,3.0072916929,9.6846869759,11.3302769323,Afternoon,Wednesday,64.3143015728,77.582616191,32.8926807645,16.3176754705,6.0,Level 2,Casual Driver
User_169,Tesla Model 3,100.0,Station_337,Chicago,2024-01-08 00:00:00,2024-01-08 03:15:00,22.7425943908,1.0305637277,29.6359806527,8.2290536153,Evening,Thursday,76.2251395475,85.7785805101,280.9779275185,-2.9104479285,4.0,DC Fast Charger,Casual Driver
User_170,BMW i3,85.0,Station_273,Houston,2024-01-08 01:00:00,2024-01-08 02:16:00,56.0178315383,1.0409740233,37.8530784761,14.5770987458,Evening,Monday,18.0372969207,61.9312974356,14.723649268700001,11.4927561765,7.0,Level 1,Long-Distance Traveler
User_171,Tesla Model 3,85.0,Station_117,Houston,2024-01-08 02:00:00,2024-01-08 03:26:00,127.7574744117,0.9845492206,9.2864977004,20.3424478732,Night,Monday,27.645445891,90.2999227278,103.957825135,18.4053331545,1.0,Level 2,Casual Driver
User_172,Tesla Model 3,100.0,Station_306,New York,2024-01-08 03:00:00,2024-01-08 04:19:00,13.8771670888,0.5212915882,9.913419024,26.9138175802,Night,Monday,40.7993558189,71.3790368487,136.2786126204,24.7596222408,5.0,Level 2,Commuter
User_173,Nissan Leaf,75.0,Station_368,Houston,2024-01-08 04:00:00,2024-01-08 05:40:00,42.6914053796,3.4738218217,32.5995995424,37.2067409918,Night,Monday,68.7931905728,75.6688991642,62.4128514299,27.9014133648,7.0,DC Fast Charger,Casual Driver
User_174,BMW i3,100.0,Station_94,Chicago,2024-01-08 05:00:00,2024-01-08 07:52:00,47.8243678494,2.0468743813,6.0827784868,35.9894182471,Night,Tuesday,61.5780469073,97.9618952342,90.1143402245,7.1668681007,2.0,Level 1,Casual Driver
User_175,BMW i3,50.0,Station_168,Houston,2024-01-08 06:00:00,2024-01-08 08:55:00,71.1427463573,1.7251361549,14.829910982,37.0163278611,Afternoon,Saturday,73.1601740892,75.7548466301,150.2700220623,17.4248670553,5.0,DC Fast Charger,Long-Distance Traveler
User_176,Nissan Leaf,85.0,Station_442,New York,2024-01-08 07:00:00,2024-01-08 08:51:00,6.0886320896,3.2849466144,4.8683120923,9.1941356347,Night,Saturday,14.4533114243,61.7903324215,54.816021071,6.1705566214,2.0,DC Fast Charger,Commuter
User_177,Chevy Bolt,50.0,Station_203,New York,2024-01-08 08:00:00,2024-01-08 10:25:00,33.0986914261,2.1821725677,16.6868959709,36.5239591901,Morning,Wednesday,79.5047257305,53.5720150304,174.4298990075,-7.8689095134,7.6908841882,Level 1,Commuter
User_178,Tesla Model 3,95.697780869,Station_341,New York,2024-01-08 09:00:00,2024-01-08 11:14:00,78.8331465188,2.9215836616,8.4246446321,23.3047296917,Afternoon,Wednesday,12.4822753934,78.6085938644,118.6950831108,4.7608097846,0.0,DC Fast Charger,Casual Driver
User_179,Hyundai Kona,100.0,Station_149,New York,2024-01-08 10:00:00,2024-01-08 11:57:00,63.2365160987,0.8358451423000001,5.2557999913,39.6953532415,Afternoon,Wednesday,31.1091900832,50.1635462666,132.9596225238,30.7908150383,2.0,Level 1,Casual Driver
User_180,Tesla Model 3,50.0,Station_402,San Francisco,2024-01-08 11:00:00,2024-01-08 11:31:00,50.1613808784,3.9844182635000003,29.0872805505,8.8547610028,Night,Thursday,62.133279655,95.3961268708,42.3760557461,18.4599776069,7.0,DC Fast Charger,Casual Driver
User_181,Tesla Model 3,50.0,Station_183,Houston,2024-01-08 12:00:00,2024-01-08 14:13:00,21.8205063681,0.856617261,97.3422546999,13.0995982652,Afternoon,Sunday,78.2738615607,76.8995710267,240.7952117834,10.3360003417,5.0,Level 1,Long-Distance Traveler
